Date,Usage [kW]_x,Generation [kW]_x,Net_Meter [kW],Volt [kW],Garage_E [kW],Garage_W [kW],Phase_A [kW]_x,Phase_B [kW]_x,Solar [kW]_x,Usage [kW]_y,Generation [kW]_y,WaterHeater [kW],Solar [kW]_y,Refrigerator [kW],Microwave [kW],Furnace [kW],WaterHeater3 [kW],WaterHeater2 [kW],WaterHeater1 [kW],Master_Bdrm [kW],Front_Bdrm [kW],Kit_StoveWall [kW],Dishwasher_Disposal [kW],Kit_SinkWall [kW],Family_Rm [kW],Kit_Half-Bath_Foyer [kW],Washing_Machine [kW],Guest_Bdrm_SmkDet [kW],Dryer [kW],Basement [kW],Phase_B [kW]_y,Phase_A [kW]_y
2015-01-01,120.36073333200002,144.227515556,197.83183555299993,0.21557110899999993,0.0005700110000000004,0.03296111499999999,55.20647666700001,65.15425666600001,144.227515556,121.19328777600002,148.95937111400005,0.5113955539999999,148.95937111400005,6.634041111000001,0.4870311159999999,15.012890000999992,0.13582222099999997,0.094860001,0.287042221,0.9876833339999997,29.988796663000002,0.688278885,5.5170622190000005,0.5497666619999999,20.820969997000002,1.7604399980000003,1.7620977809999998,3.324991114,15.165225555999996,11.040142222000002,65.70528999999999,55.487997780000015
2015-01-02,138.70038333099998,39.65556555699999,141.346122219,45.90499111199999,0.04596667899999999,0.06024778900000002,64.55096445,74.14941888600002,39.65556555699999,139.91062555599996,41.39608889399999,0.30261777700000003,41.39608889399999,5.920282223,1.1978011139999996,13.50158778,0.08452666900000003,0.05237555699999999,0.17284444100000002,0.981663336,27.692944441999995,0.7565211160000002,0.03691666599999999,0.635985556,20.378613332999997,1.651654447,0.21139666900000004,4.904532219,0.286521113,11.094824447999999,74.78513778000001,65.12548777699999
2015-01-03,142.57136333499997,24.072632223000006,124.00573333399997,35.87807999799998,0.036060012999999995,0.05359888099999998,66.90345666300001,75.667906667,24.072632223000006,143.65178555600005,25.060982227,0.3717422180000002,25.060982227,6.287018887,0.9151477769999996,14.053128887999996,0.09638444100000004,0.07247999999999996,0.20685111100000003,0.9515866739999996,34.207228885000006,1.0281144429999998,0.027797782000000004,0.6305177790000003,34.94701443800001,1.7918333339999997,0.23257111300000002,4.9209544470000015,0.2946366660000001,2.704317778,76.22639555699998,67.42538999699998
2015-01-04,91.532235555,1.733222222,91.45378888799999,0.231726666,0.0006500290000000003,0.04283221999999998,42.26005889499998,49.272176669000004,1.733222222,91.999735556,1.875517781,0.3580399979999999,1.875517781,5.497043332,0.9487844440000003,11.920023334000001,0.087880002,0.064513338,0.20652221699999995,0.9740944459999997,26.538068892999988,0.8286477769999998,0.027506670999999993,0.653694445,27.355362223,1.9153100029999999,0.22118444799999998,4.909614440999999,0.290246665,2.1806977819999993,49.539451109,42.460284447999996
2015-01-05,151.901344444,111.146639997,211.11244444599998,45.713260003,0.045787796999999984,0.059622219,70.01243333099998,81.888911109,111.146639997,153.40056444700005,115.25767999800001,0.4701066670000001,115.25767999800001,5.903931108000001,2.1471622220000004,12.486133331999998,0.13013777299999998,0.09260000099999997,0.2577288840000001,0.994611111,30.878996668,0.66343111,5.243980005999998,0.5901955560000001,21.045156667,1.8556099990000006,1.6981877769999998,4.9222966690000005,14.659238891,2.197236667,82.722727777,70.67783666999998
2015-01-06,98.51089221999997,12.755620002,87.85107889300002,0.21216000100000007,0.00067225,0.032428882000000006,32.225004451,66.28588777699999,12.755620002,99.22090222299995,13.236591112999994,0.42035333599999997,13.236591112999994,6.3130888899999995,0.6247044449999999,19.313127775999995,0.10422221600000002,0.08986444699999999,0.226537778,1.323173335,36.212696662999996,0.8114933330000001,0.028472219,0.6491099999999999,19.036759999999997,1.7133066650000006,0.23612222,3.7649099980000003,0.27229111500000003,2.184972221000001,66.791022217,32.429880002000004
2015-01-07,132.64717555600004,70.489927775,168.50489222500008,38.66794222499999,0.03899779299999999,0.055143328,46.53150888300001,86.11566666600005,70.489927775,133.85817444099996,73.00599556000002,0.4091688899999999,73.00599556000002,6.2596977790000015,0.9012955529999997,19.656957778,0.10348000099999999,0.09108444400000004,0.22043110900000007,0.959177774,37.93037111199998,0.36770555600000004,0.022905557000000003,0.6246844470000001,19.389833332000006,1.5537988889999998,0.244024444,1.8791533360000003,0.26825666700000006,2.1750988860000007,86.97958888600004,46.878585556999994
2015-01-08,132.66893221799998,158.16044888999994,256.964516665,38.398026668,0.039063333,0.055611110000000005,42.75933333099999,89.909598889,158.16044888999994,132.913246671,163.83671555600006,0.43829333100000006,163.83671555600006,7.799145558000004,0.6751111090000002,20.511133335000007,0.101002225,0.09402222200000002,0.25226444900000006,1.0085544480000002,38.17510888399999,0.654801108,0.026984442999999997,0.5749377769999999,15.338367779,1.5527611130000003,0.24067444500000007,1.8251966650000004,0.26785444400000014,2.180201118,90.06391555100001,42.849331109000005
2015-01-09,173.51195889099998,2.144091111,172.778536666,54.03987999799999,0.05484446300000001,0.06322888600000001,76.12532333300001,97.38663555600002,2.144091111,174.728613334,2.299840001,0.48102444599999983,2.299840001,6.480166667999999,2.356837775,17.093353340000007,0.13146666600000004,0.09894222399999997,0.25335778,0.9555966649999996,33.62449666400001,0.6899255510000002,0.03315445,0.6344988900000001,23.991376666999997,1.7636477790000005,2.0614244410000007,2.6737288890000004,29.111712222999998,2.1942522220000003,97.96650777499997,76.76210555700001
2015-01-10,140.23747000100002,6.089804446,135.40298777900006,44.68527777899999,0.045474462,0.05900999300000002,60.584020003,79.65344999899995,6.089804446,141.02012332899997,6.3891355569999995,0.44161333300000005,6.3891355569999995,5.779814444,0.8342655579999997,18.057694441999995,0.114595557,0.088302226,0.23960889099999994,1.0150500020000002,30.01285889199999,0.7774822249999996,0.02976777799999999,0.6376699979999999,30.090020000000003,1.6007555530000002,0.24425777899999995,2.05274778,0.263560003,2.174765559000001,80.00405666900002,61.016066665
